Date,Ingredient,Expected_Ingredient_Usage_kg,Purchased_Qty_kg,Quantity_Used,Waste_kg,Is_Weekend,Weather,Holiday
2024-04-25,Tomatoes,33.74,66.76,59.78,6.980000000000004,0,Partly Cloudy,No
2024-04-25,Yogurt,16.48,9.87,9.04,0.8300000000000001,0,Partly Cloudy,No
2024-04-26,Butter,11.82,9.93,7.03,2.8999999999999995,0,Rainy,No
2024-04-26,Chicken,49.43,19.44,17.48,1.9600000000000009,0,Rainy,No
2024-04-26,Chilli Powder,0.291,1.75,1.28,0.47,0,Rainy,No
2024-04-26,Cooking Oil,16.639,20.39,19.04,1.3500000000000014,0,Rainy,No
2024-04-26,Coriander,0.465,2.13,1.64,0.49,0,Rainy,No
2024-04-26,Flour,50.57,68.73,52.31,16.42,0,Rainy,No
2024-04-26,Garlic,2.236,7.51,6.92,0.5899999999999999,0,Rainy,No
2024-04-26,Ginger,2.1390000000000002,4.8,3.9,0.8999999999999999,0,Rainy,No
2024-04-26,Milk,42.17,30.23,22.81,7.420000000000002,0,Rainy,No
2024-04-26,Onions,33.370000000000005,79.49,66.68,12.809999999999988,0,Rainy,No
2024-04-26,Paneer,15.120000000000001,8.55,6.62,1.9300000000000006,0,Rainy,No
2024-04-26,Potatoes,31.45,125.0,116.2,8.799999999999997,0,Rainy,No
2024-04-26,Rice,21.64,182.79,143.68,39.109999999999985,0,Rainy,No
2024-04-26,Salt,1.967,5.03,3.91,1.12,0,Rainy,No
2024-04-26,Spices Mix,5.9750000000000005,9.36,8.03,1.33,0,Rainy,No
2024-04-26,Sugar,12.424,9.43,6.66,2.7699999999999996,0,Rainy,No
2024-04-26,Tomatoes,33.980000000000004,81.27,68.37,12.899999999999991,0,Rainy,No
2024-04-26,Yogurt,11.629999999999999,10.77,7.91,2.8599999999999994,0,Rainy,No
2024-04-27,Butter,10.33,14.53,10.67,3.8599999999999994,1,Partly Cloudy,No
2024-04-27,Chicken,61.0,23.91,20.24,3.6700000000000017,1,Partly Cloudy,No
2024-04-27,Chilli Powder,0.256,1.85,1.35,0.5,1,Partly Cloudy,No
2024-04-27,Cooking Oil,16.02,9.16,7.24,1.92,1,Partly Cloudy,No
2024-04-27,Coriander,0.357,2.59,2.27,0.31999999999999984,1,Partly Cloudy,No
2024-04-27,Flour,45.17,159.13,122.68,36.44999999999999,1,Partly Cloudy,No
2024-04-27,Garlic,2.206,7.2,5.39,1.8100000000000005,1,Partly Cloudy,No
2024-04-27,Ginger,1.9120000000000001,1.13,1.04,0.08999999999999986,1,Partly Cloudy,No
2024-04-27,Milk,32.2,19.74,18.33,1.4100000000000001,1,Partly Cloudy,No
2024-04-27,Onions,33.775,65.17,46.85,18.32,1,Partly Cloudy,No
2024-04-27,Paneer,18.28,24.82,22.35,2.469999999999999,1,Partly Cloudy,No
2024-04-27,Potatoes,42.22,76.17,56.72,19.450000000000003,1,Partly Cloudy,No
2024-04-27,Rice,25.16,99.1,70.92,28.179999999999993,1,Partly Cloudy,No
2024-04-27,Salt,2.091,19.31,16.84,2.469999999999999,1,Partly Cloudy,No
2024-04-27,Spices Mix,5.859,7.73,6.07,1.6600000000000001,1,Partly Cloudy,No
2024-04-27,Sugar,9.479000000000001,15.24,10.94,4.300000000000001,1,Partly Cloudy,No
2024-04-27,Tomatoes,29.36,27.12,21.56,5.560000000000002,1,Partly Cloudy,No
2024-04-27,Yogurt,17.71,12.16,9.5,2.66,1,Partly Cloudy,No
2024-04-28,Butter,10.585,8.77,7.19,1.5799999999999992,1,Rainy,No
2024-04-28,Chicken,65.65,18.3,15.73,2.5700000000000003,1,Rainy,No
2024-04-28,Chilli Powder,0.202,1.79,1.3,0.49,1,Rainy,No
2024-04-28,Cooking Oil,17.143,20.3,14.31,5.99,1,Rainy,No
2024-04-28,Coriander,0.419,1.99,1.41,0.5800000000000001,1,Rainy,No
2024-04-28,Flour,49.1,85.85,71.18,14.669999999999987,1,Rainy,No
2024-04-28,Garlic,2.057,4.15,2.94,1.2100000000000004,1,Rainy,No
2024-04-28,Ginger,1.839,2.41,2.28,0.13000000000000034,1,Rainy,No
2024-04-28,Milk,44.39,21.22,16.46,4.759999999999998,1,Rainy,No
2024-04-28,Onions,34.375,36.48,26.26,10.219999999999995,1,Rainy,No
2024-04-28,Paneer,14.11,29.4,21.9,7.5,1,Rainy,No
2024-04-28,Potatoes,37.04,75.98,72.03,3.950000000000003,1,Rainy,No
2024-04-28,Rice,22.740000000000002,103.1,88.84,14.259999999999991,1,Rainy,No
2024-04-28,Salt,2.06,6.73,6.19,0.54,1,Rainy,No
2024-04-28,Spices Mix,6.237,5.54,3.99,1.5499999999999998,1,Rainy,No
2024-04-28,Sugar,11.693999999999999,8.13,6.08,2.0500000000000007,1,Rainy,No
2024-04-28,Tomatoes,37.18,36.55,30.82,5.729999999999997,1,Rainy,No
2024-04-28,Yogurt,11.81,13.67,12.53,1.1400000000000006,1,Rainy,No
2024-04-29,Butter,11.23,6.04,4.9,1.1399999999999997,0,Foggy,No
2024-04-29,Chicken,66.96,35.22,28.8,6.419999999999998,0,Foggy,No
2024-04-29,Chilli Powder,0.31,0.75,0.64,0.10999999999999999,0,Foggy,No
2024-04-29,Cooking Oil,16.85,11.11,8.66,2.4499999999999993,0,Foggy,No
2024-04-29,Coriander,0.487,1.26,1.04,0.21999999999999997,0,Foggy,No
2024-04-29,Flour,49.32,183.38,132.36,51.01999999999998,0,Foggy,No
2024-04-29,Garlic,2.348,5.06,4.45,0.6099999999999994,0,Foggy,No
2024-04-29,Ginger,2.507,3.57,3.31,0.2599999999999998,0,Foggy,No
2024-04-29,Milk,38.75,20.64,16.56,4.080000000000002,0,Foggy,No
2024-04-29,Onions,37.405,101.07,71.81,29.25999999999999,0,Foggy,No
2024-04-29,Paneer,17.91,18.41,15.71,2.6999999999999993,0,Foggy,No
2024-04-29,Potatoes,39.82,69.46,53.67,15.789999999999992,0,Foggy,No
2024-04-29,Rice,22.46,89.62,71.47,18.150000000000006,0,Foggy,No
2024-04-29,Salt,2.0380000000000003,19.89,16.6,3.289999999999999,0,Foggy,No
2024-04-29,Spices Mix,6.5200000000000005,1.6,1.36,0.24,0,Foggy,No
2024-04-29,Sugar,10.525,9.71,6.99,2.7200000000000006,0,Foggy,No
2024-04-29,Tomatoes,35.18,95.45,80.58,14.870000000000005,0,Foggy,No
2024-04-29,Yogurt,16.34,5.06,3.59,1.4699999999999998,0,Foggy,No
2024-04-30,Butter,11.665,2.26,1.77,0.48999999999999977,0,Rainy,No
2024-04-30,Chicken,48.88,31.71,28.66,3.0500000000000007,0,Rainy,No
2024-04-30,Chilli Powder,0.28300000000000003,1.9,1.71,0.18999999999999995,0,Rainy,No
2024-04-30,Cooking Oil,16.672,12.01,8.9,3.1099999999999994,0,Rainy,No
2024-04-30,Coriander,0.319,1.1,1.03,0.07000000000000006,0,Rainy,No
2024-04-30,Flour,51.370000000000005,81.86,76.76,5.099999999999994,0,Rainy,No
2024-04-30,Garlic,2.123,6.06,5.1,0.96,0,Rainy,No
2024-04-30,Ginger,2.149,3.41,2.82,0.5900000000000003,0,Rainy,No
2024-04-30,Milk,33.59,11.08,10.47,0.6099999999999994,0,Rainy,No
2024-04-30,Onions,32.97,115.3,96.65,18.64999999999999,0,Rainy,No
2024-04-30,Paneer,20.990000000000002,24.16,17.79,6.370000000000001,0,Rainy,No
2024-04-30,Potatoes,42.41,80.3,59.48,20.82,0,Rainy,No
2024-04-30,Rice,22.29,69.73,65.58,4.150000000000006,0,Rainy,No
2024-04-30,Salt,2.085,18.22,14.81,3.4099999999999984,0,Rainy,No
2024-04-30,Spices Mix,6.272,9.19,6.85,2.34,0,Rainy,No
2024-04-30,Sugar,10.921,10.86,7.86,2.999999999999999,0,Rainy,No
2024-04-30,Tomatoes,34.68,91.13,73.26,17.86999999999999,0,Rainy,No
2024-04-30,Yogurt,11.57,14.6,10.9,3.6999999999999993,0,Rainy,No
2024-05-01,Butter,12.14,11.29,7.95,3.339999999999999,0,Foggy,No
2024-05-01,Chicken,55.480000000000004,40.43,32.91,7.520000000000003,0,Foggy,No
2024-05-01,Chilli Powder,0.254,1.51,1.3,0.20999999999999996,0,Foggy,No
2024-05-01,Cooking Oil,17.724,8.39,6.64,1.7500000000000009,0,Foggy,No
2024-05-01,Coriander,0.39,1.32,0.96,0.3600000000000001,0,Foggy,No
2024-05-01,Flour,53.26,190.97,180.32,10.650000000000006,0,Foggy,No
2024-05-01,Garlic,1.98,6.81,5.9,0.9099999999999993,0,Foggy,No
2024-05-01,Ginger,1.81,3.36,3.17,0.18999999999999995,0,Foggy,No
2024-05-01,Milk,36.43,25.99,23.09,2.8999999999999986,0,Foggy,No
2024-05-01,Onions,35.875,100.85,81.78,19.069999999999993,0,Foggy,No
2024-05-01,Paneer,18.6,26.62,21.3,5.32,0,Foggy,No
2024-05-01,Potatoes,42.9,55.77,51.82,3.950000000000003,0,Foggy,No
2024-05-01,Rice,20.830000000000002,74.17,60.23,13.940000000000005,0,Foggy,No
2024-05-01,Salt,2.186,9.16,7.28,1.88,0,Foggy,No
2024-05-01,Spices Mix,6.234,4.14,3.24,0.8999999999999995,0,Foggy,No
2024-05-01,Sugar,11.086,17.93,12.59,5.34,0,Foggy,No
2024-05-01,Tomatoes,36.3,47.47,37.65,9.82,0,Foggy,No
2024-05-01,Yogurt,12.67,10.13,9.31,0.8200000000000003,0,Foggy,No
2024-05-02,Butter,11.865,13.94,10.68,3.26,0,Foggy,No
2024-05-02,Chicken,59.120000000000005,46.95,41.04,5.910000000000004,0,Foggy,No
2024-05-02,Chilli Powder,0.265,1.18,0.9,0.2799999999999999,0,Foggy,No
2024-05-02,Cooking Oil,16.299,11.49,8.06,3.4299999999999997,0,Foggy,No
2024-05-02,Coriander,0.35100000000000003,0.62,0.57,0.050000000000000044,0,Foggy,No
2024-05-02,Flour,49.06,177.28,134.09,43.19,0,Foggy,No
2024-05-02,Garlic,1.935,2.51,1.98,0.5299999999999998,0,Foggy,No
2024-05-02,Ginger,1.992,3.5,2.73,0.77,0,Foggy,No
2024-05-02,Milk,49.5,11.16,10.56,0.5999999999999996,0,Foggy,No
2024-05-02,Onions,33.97,89.18,67.91,21.27000000000001,0,Foggy,No
2024-05-02,Paneer,17.33,15.2,13.47,1.7299999999999986,0,Foggy,No
2024-05-02,Potatoes,36.07,108.44,96.54,11.899999999999991,0,Foggy,No
2024-05-02,Rice,17.68,122.26,95.17,27.090000000000003,0,Foggy,No
2024-05-02,Salt,1.977,8.84,8.21,0.629999999999999,0,Foggy,No
2024-05-02,Spices Mix,5.7620000000000005,8.74,6.21,2.5300000000000002,0,Foggy,No
2024-05-02,Sugar,14.061,12.52,11.84,0.6799999999999997,0,Foggy,No
2024-05-02,Tomatoes,33.62,61.75,45.83,15.920000000000002,0,Foggy,No
2024-05-02,Yogurt,9.61,15.47,14.6,0.870000000000001,0,Foggy,No
2024-05-03,Butter,10.745,5.43,3.91,1.5199999999999996,0,Foggy,No
2024-05-03,Chicken,59.599999999999994,11.69,9.15,2.539999999999999,0,Foggy,No
2024-05-03,Chilli Powder,0.268,1.53,1.25,0.28,0,Foggy,No
2024-05-03,Cooking Oil,19.294,20.81,15.14,5.669999999999998,0,Foggy,No
2024-05-03,Coriander,0.358,1.03,0.79,0.24,0,Foggy,No
2024-05-03,Flour,45.18,199.89,152.95,46.94,0,Foggy,No
2024-05-03,Garlic,2.386,5.13,4.23,0.8999999999999995,0,Foggy,No
2024-05-03,Ginger,2.093,2.84,2.58,0.2599999999999998,0,Foggy,No
2024-05-03,Milk,41.28,34.33,30.84,3.4899999999999984,0,Foggy,No
2024-05-03,Onions,35.455,78.19,62.17,16.019999999999996,0,Foggy,No
2024-05-03,Paneer,21.71,15.0,12.43,2.5700000000000003,0,Foggy,No
2024-05-03,Potatoes,47.85,101.69,81.66,20.03,0,Foggy,No
2024-05-03,Rice,20.2,166.35,151.11,15.23999999999998,0,Foggy,No
2024-05-03,Salt,2.154,13.11,10.84,2.2699999999999996,0,Foggy,No
2024-05-03,Spices Mix,6.644,8.56,6.77,1.790000000000001,0,Foggy,No
2024-05-03,Sugar,10.759,8.3,6.84,1.4600000000000009,0,Foggy,No
2024-05-03,Tomatoes,32.35,98.47,76.49,21.980000000000004,0,Foggy,No
2024-05-03,Yogurt,15.08,12.55,10.13,2.42,0,Foggy,No
2024-05-04,Butter,12.755,14.68,12.61,2.0700000000000003,1,Cloudy,No
2024-05-04,Chicken,56.239999999999995,30.67,24.53,6.140000000000001,1,Cloudy,No
2024-05-04,Chilli Powder,0.263,0.9,0.64,0.26,1,Cloudy,No
2024-05-04,Cooking Oil,18.958,7.86,6.17,1.6900000000000004,1,Cloudy,No
2024-05-04,Coriander,0.389,1.25,1.03,0.21999999999999997,1,Cloudy,No
2024-05-04,Flour,57.190000000000005,151.25,119.26,31.989999999999995,1,Cloudy,No
2024-05-04,Garlic,2.314,6.19,5.16,1.0300000000000002,1,Cloudy,No
2024-05-04,Ginger,2.172,2.14,1.83,0.31000000000000005,1,Cloudy,No
2024-05-04,Milk,41.53,16.07,14.96,1.1099999999999994,1,Cloudy,No
2024-05-04,Onions,41.04,47.81,39.1,8.71,1,Cloudy,No
2024-05-04,Paneer,22.259999999999998,14.22,10.68,3.540000000000001,1,Cloudy,No
2024-05-04,Potatoes,40.42,89.9,65.69,24.210000000000008,1,Cloudy,No
2024-05-04,Rice,22.35,63.71,45.48,18.230000000000004,1,Cloudy,No
2024-05-04,Salt,2.346,10.92,9.77,1.1500000000000004,1,Cloudy,No
2024-05-04,Spices Mix,6.902,7.29,5.59,1.7000000000000002,1,Cloudy,No
2024-05-04,Sugar,12.718,8.27,6.36,1.9099999999999993,1,Cloudy,No
2024-05-04,Tomatoes,38.870000000000005,82.81,60.33,22.480000000000004,1,Cloudy,No
2024-05-04,Yogurt,13.19,14.61,12.97,1.6399999999999988,1,Cloudy,No
2024-05-05,Butter,13.985,14.35,13.53,0.8200000000000003,1,Cloudy,No
2024-05-05,Chicken,53.73,37.85,33.92,3.9299999999999997,1,Cloudy,No
2024-05-05,Chilli Powder,0.30300000000000005,0.85,0.76,0.08999999999999997,1,Cloudy,No
2024-05-05,Cooking Oil,18.718,12.44,11.63,0.8099999999999987,1,Cloudy,No
2024-05-05,Coriander,0.348,2.51,2.07,0.43999999999999995,1,Cloudy,No
2024-05-05,Flour,55.870000000000005,53.21,38.61,14.600000000000001,1,Cloudy,No
2024-05-05,Garlic,2.189,6.41,5.56,0.8500000000000005,1,Cloudy,No
2024-05-05,Ginger,2.029,2.87,2.65,0.2200000000000002,1,Cloudy,No
2024-05-05,Milk,37.26,15.05,12.23,2.8200000000000003,1,Cloudy,No
2024-05-05,Onions,36.005,94.85,79.89,14.959999999999994,1,Cloudy,No
2024-05-05,Paneer,17.05,13.97,11.56,2.41,1,Cloudy,No
2024-05-05,Potatoes,42.160000000000004,105.35,88.06,17.289999999999992,1,Cloudy,No
2024-05-05,Rice,29.32,57.18,44.02,13.159999999999997,1,Cloudy,No
2024-05-05,Salt,2.2680000000000002,16.2,14.7,1.5,1,Cloudy,No
2024-05-05,Spices Mix,6.5040000000000004,8.23,7.12,1.1100000000000003,1,Cloudy,No
2024-05-05,Sugar,13.968,14.61,10.29,4.32,1,Cloudy,No
2024-05-05,Tomatoes,35.81,32.1,25.74,6.360000000000003,1,Cloudy,No
2024-05-05,Yogurt,12.43,9.93,8.16,1.7699999999999996,1,Cloudy,No
2024-05-06,Butter,11.745000000000001,13.38,9.81,3.5700000000000003,0,Foggy,No
2024-05-06,Chicken,53.04,23.32,19.76,3.5599999999999987,0,Foggy,No
2024-05-06,Chilli Powder,0.354,1.52,1.41,0.1100000000000001,0,Foggy,No
2024-05-06,Cooking Oil,15.548,15.35,14.48,0.8699999999999992,0,Foggy,No
2024-05-06,Coriander,0.34,1.35,1.15,0.20000000000000018,0,Foggy,No
2024-05-06,Flour,44.86,123.64,112.05,11.590000000000003,0,Foggy,No
2024-05-06,Garlic,2.165,5.12,3.87,1.25,0,Foggy,No
2024-05-06,Ginger,1.7950000000000002,4.23,3.7,0.5300000000000002,0,Foggy,No
2024-05-06,Milk,41.97,29.81,21.32,8.489999999999998,0,Foggy,No
2024-05-06,Onions,30.64,43.26,33.37,9.89,0,Foggy,No
2024-05-06,Paneer,10.07,26.06,21.75,4.309999999999999,0,Foggy,No
2024-05-06,Potatoes,45.42,83.63,63.08,20.549999999999997,0,Foggy,No
2024-05-06,Rice,23.92,97.9,91.58,6.320000000000007,0,Foggy,No
2024-05-06,Salt,2.037,5.12,4.23,0.8899999999999997,0,Foggy,No
2024-05-06,Spices Mix,5.614,8.63,6.35,2.280000000000001,0,Foggy,No
2024-05-06,Sugar,14.028,13.9,10.95,2.950000000000001,0,Foggy,No
2024-05-06,Tomatoes,31.17,78.5,56.71,21.79,0,Foggy,No
2024-05-06,Yogurt,15.81,18.18,13.37,4.8100000000000005,0,Foggy,No
2024-05-07,Butter,13.135,9.35,6.96,2.3899999999999997,0,Sunny,No
2024-05-07,Chicken,46.53,39.88,33.44,6.440000000000005,0,Sunny,No
2024-05-07,Chilli Powder,0.314,0.56,0.52,0.040000000000000036,0,Sunny,No
2024-05-07,Cooking Oil,13.15,7.74,5.44,2.3,0,Sunny,No
2024-05-07,Coriander,0.4,1.29,1.17,0.1200000000000001,0,Sunny,No
2024-05-07,Flour,51.14,119.01,87.01,32.0,0,Sunny,No
2024-05-07,Garlic,2.194,4.56,4.33,0.22999999999999954,0,Sunny,No
2024-05-07,Ginger,1.842,4.04,3.79,0.25,0,Sunny,No
2024-05-07,Milk,37.160000000000004,32.72,27.16,5.559999999999999,0,Sunny,No
2024-05-07,Onions,29.51,64.29,55.63,8.660000000000004,0,Sunny,No
2024-05-07,Paneer,23.29,20.36,15.78,4.58,0,Sunny,No
2024-05-07,Potatoes,36.4,135.93,105.74,30.190000000000012,0,Sunny,No
2024-05-07,Rice,18.74,66.59,52.59,14.0,0,Sunny,No
2024-05-07,Salt,1.999,8.53,6.38,2.1499999999999995,0,Sunny,No
2024-05-07,Spices Mix,5.67,9.92,8.94,0.9800000000000004,0,Sunny,No
2024-05-07,Sugar,10.913,9.51,7.06,2.45,0,Sunny,No
2024-05-07,Tomatoes,30.98,51.59,44.89,6.700000000000003,0,Sunny,No
2024-05-07,Yogurt,15.55,18.69,13.13,5.5600000000000005,0,Sunny,No
2024-05-08,Butter,8.64,11.79,10.64,1.1499999999999986,0,Cloudy,No
2024-05-08,Chicken,49.92,25.86,19.66,6.199999999999999,0,Cloudy,No
2024-05-08,Chilli Powder,0.247,1.66,1.31,0.34999999999999987,0,Cloudy,No
2024-05-08,Cooking Oil,13.603000000000002,11.41,10.11,1.3000000000000007,0,Cloudy,No
2024-05-08,Coriander,0.265,2.72,2.21,0.5100000000000002,0,Cloudy,No
2024-05-08,Flour,38.34,60.77,45.08,15.690000000000005,0,Cloudy,No
2024-05-08,Garlic,1.621,5.74,5.44,0.2999999999999998,0,Cloudy,No
2024-05-08,Ginger,1.6560000000000001,1.51,1.06,0.44999999999999996,0,Cloudy,No
2024-05-08,Milk,33.39,16.2,14.43,1.7699999999999996,0,Cloudy,No
2024-05-08,Onions,27.27,53.8,48.01,5.789999999999999,0,Cloudy,No
2024-05-08,Paneer,14.14,13.65,12.32,1.33,0,Cloudy,No
2024-05-08,Potatoes,25.22,81.5,64.41,17.090000000000003,0,Cloudy,No
2024-05-08,Rice,17.69,63.49,49.0,14.490000000000002,0,Cloudy,No
2024-05-08,Salt,1.58,19.08,17.32,1.759999999999998,0,Cloudy,No
2024-05-08,Spices Mix,4.704000000000001,3.13,2.8,0.33000000000000007,0,Cloudy,No
2024-05-08,Sugar,10.285,16.01,13.59,2.4200000000000017,0,Cloudy,No
2024-05-08,Tomatoes,24.13,49.26,34.64,14.619999999999997,0,Cloudy,No
2024-05-08,Yogurt,10.36,11.37,8.05,3.3199999999999985,0,Cloudy,No
2024-05-09,Butter,9.52,3.63,2.66,0.9699999999999998,0,Foggy,No
2024-05-09,Chicken,61.48,10.42,7.48,2.9399999999999995,0,Foggy,No
2024-05-09,Chilli Powder,0.41800000000000004,1.62,1.18,0.44000000000000017,0,Foggy,No
2024-05-09,Cooking Oil,18.878,13.19,10.01,3.1799999999999997,0,Foggy,No
2024-05-09,Coriander,0.337,0.79,0.69,0.10000000000000009,0,Foggy,No
2024-05-09,Flour,52.86,82.5,70.17,12.329999999999998,0,Foggy,No
2024-05-09,Garlic,2.168,7.79,7.06,0.7300000000000004,0,Foggy,No
2024-05-09,Ginger,2.048,1.45,1.16,0.29000000000000004,0,Foggy,No
2024-05-09,Milk,35.69,13.43,10.51,2.92,0,Foggy,No
2024-05-09,Onions,32.96,104.59,95.68,8.909999999999997,0,Foggy,No
2024-05-09,Paneer,17.060000000000002,18.61,17.56,1.0500000000000007,0,Foggy,No
2024-05-09,Potatoes,41.35,142.62,104.95,37.67,0,Foggy,No
2024-05-09,Rice,23.03,109.67,81.81,27.86,0,Foggy,No
2024-05-09,Salt,2.057,16.37,15.36,1.0100000000000016,0,Foggy,No
2024-05-09,Spices Mix,6.199,3.71,3.34,0.3700000000000001,0,Foggy,No
2024-05-09,Sugar,10.997,12.53,9.9,2.629999999999999,0,Foggy,No
2024-05-09,Tomatoes,30.0,95.95,78.41,17.540000000000006,0,Foggy,No
2024-05-09,Yogurt,11.17,18.82,14.46,4.359999999999999,0,Foggy,No
2024-05-10,Butter,12.93,13.76,12.28,1.4800000000000004,0,Cloudy,No
2024-05-10,Chicken,42.93,14.7,13.79,0.9100000000000001,0,Cloudy,No
2024-05-10,Chilli Powder,0.27,1.31,1.03,0.28,0,Cloudy,No
2024-05-10,Cooking Oil,12.382,16.25,11.88,4.369999999999999,0,Cloudy,No
2024-05-10,Coriander,0.357,2.26,1.82,0.4399999999999997,0,Cloudy,No
2024-05-10,Flour,48.83,58.53,49.8,8.730000000000004,0,Cloudy,No
2024-05-10,Garlic,2.084,7.02,5.28,1.7399999999999993,0,Cloudy,No
2024-05-10,Ginger,1.9540000000000002,3.84,3.47,0.36999999999999966,0,Cloudy,No
2024-05-10,Milk,45.25,22.82,19.05,3.7699999999999996,0,Cloudy,No
2024-05-10,Onions,27.9,103.42,79.06,24.36,0,Cloudy,No
2024-05-10,Paneer,15.09,14.54,10.41,4.129999999999999,0,Cloudy,No
2024-05-10,Potatoes,36.870000000000005,98.22,84.29,13.929999999999993,0,Cloudy,No
2024-05-10,Rice,22.720000000000002,154.67,120.03,34.639999999999986,0,Cloudy,No
2024-05-10,Salt,1.899,16.68,13.57,3.1099999999999994,0,Cloudy,No
2024-05-10,Spices Mix,5.332,3.3,3.1,0.19999999999999973,0,Cloudy,No
2024-05-10,Sugar,13.856,8.58,7.45,1.13,0,Cloudy,No
2024-05-10,Tomatoes,30.57,91.19,77.82,13.370000000000005,0,Cloudy,No
2024-05-10,Yogurt,12.68,11.41,8.8,2.6099999999999994,0,Cloudy,No
2024-05-11,Butter,13.355,3.09,2.2,0.8899999999999997,1,Cloudy,No
2024-05-11,Chicken,43.87,24.07,19.1,4.969999999999999,1,Cloudy,No
2024-05-11,Chilli Powder,0.2,1.42,1.05,0.3699999999999999,1,Cloudy,No
2024-05-11,Cooking Oil,14.234,11.5,9.39,2.1099999999999994,1,Cloudy,No
2024-05-11,Coriander,0.343,1.78,1.55,0.22999999999999998,1,Cloudy,No
2024-05-11,Flour,42.11,80.61,72.33,8.280000000000001,1,Cloudy,No
2024-05-11,Garlic,2.134,6.81,6.21,0.5999999999999996,1,Cloudy,No
2024-05-11,Ginger,2.013,1.55,1.09,0.45999999999999996,1,Cloudy,No
2024-05-11,Milk,46.980000000000004,40.23,35.41,4.82,1,Cloudy,No
2024-05-11,Onions,32.985,71.84,60.72,11.120000000000005,1,Cloudy,No
2024-05-11,Paneer,21.23,19.45,16.78,2.669999999999998,1,Cloudy,No
2024-05-11,Potatoes,31.18,53.81,42.1,11.71,1,Cloudy,No
2024-05-11,Rice,23.22,73.46,57.55,15.909999999999997,1,Cloudy,No
2024-05-11,Salt,1.911,10.53,9.82,0.7099999999999991,1,Cloudy,No
2024-05-11,Spices Mix,5.885000000000001,2.73,2.17,0.56,1,Cloudy,No
2024-05-11,Sugar,15.04,17.0,14.42,2.58,1,Cloudy,No
2024-05-11,Tomatoes,31.98,86.83,60.9,25.93,1,Cloudy,No
2024-05-11,Yogurt,9.98,13.97,9.89,4.08,1,Cloudy,No
2024-05-12,Butter,11.3,8.74,8.23,0.5099999999999998,1,Foggy,No
2024-05-12,Chicken,49.85,10.13,9.04,1.0900000000000016,1,Foggy,No
2024-05-12,Chilli Powder,0.366,1.26,0.92,0.33999999999999997,1,Foggy,No
2024-05-12,Cooking Oil,20.201999999999998,14.63,13.42,1.2100000000000009,1,Foggy,No
2024-05-12,Coriander,0.308,2.46,2.02,0.43999999999999995,1,Foggy,No
2024-05-12,Flour,57.29,118.42,112.26,6.159999999999997,1,Foggy,No
2024-05-12,Garlic,1.992,3.72,3.28,0.4400000000000004,1,Foggy,No
2024-05-12,Ginger,1.937,1.2,0.96,0.24,1,Foggy,No
2024-05-12,Milk,38.0,20.37,19.29,1.0800000000000018,1,Foggy,No
2024-05-12,Onions,38.365,87.77,78.65,9.11999999999999,1,Foggy,No
2024-05-12,Paneer,17.42,10.77,8.9,1.8699999999999992,1,Foggy,No
2024-05-12,Potatoes,41.3,138.75,99.12,39.629999999999995,1,Foggy,No
2024-05-12,Rice,21.66,196.84,147.47,49.370000000000005,1,Foggy,No
2024-05-12,Salt,2.153,16.65,13.83,2.8199999999999985,1,Foggy,No
2024-05-12,Spices Mix,6.118,9.4,7.34,2.0600000000000005,1,Foggy,No
2024-05-12,Sugar,12.697000000000001,17.13,16.07,1.0599999999999987,1,Foggy,No
2024-05-12,Tomatoes,31.19,21.35,17.3,4.050000000000001,1,Foggy,No
2024-05-12,Yogurt,13.14,15.41,11.92,3.49,1,Foggy,No
2024-05-13,Butter,11.235,3.34,3.0,0.33999999999999986,0,Rainy,No
2024-05-13,Chicken,58.980000000000004,45.23,34.88,10.349999999999994,0,Rainy,No
2024-05-13,Chilli Powder,0.272,1.38,1.12,0.2599999999999998,0,Rainy,No
2024-05-13,Cooking Oil,15.28,22.67,20.65,2.020000000000003,0,Rainy,No
2024-05-13,Coriander,0.425,2.84,2.0,0.8399999999999999,0,Rainy,No
2024-05-13,Flour,50.77,181.04,135.8,45.23999999999998,0,Rainy,No
2024-05-13,Garlic,2.309,6.01,4.24,1.7699999999999996,0,Rainy,No
2024-05-13,Ginger,2.041,1.19,0.86,0.32999999999999996,0,Rainy,No
2024-05-13,Milk,41.27,10.05,7.52,2.530000000000001,0,Rainy,No
2024-05-13,Onions,31.45,89.26,84.63,4.63000000000001,0,Rainy,No
2024-05-13,Paneer,18.21,5.06,4.42,0.6399999999999997,0,Rainy,No
2024-05-13,Potatoes,31.19,144.45,116.92,27.529999999999987,0,Rainy,No
2024-05-13,Rice,22.32,72.6,57.96,14.639999999999993,0,Rainy,No
2024-05-13,Salt,2.036,14.49,12.71,1.7799999999999994,0,Rainy,No
2024-05-13,Spices Mix,5.88,6.46,5.16,1.2999999999999998,0,Rainy,No
2024-05-13,Sugar,11.241,10.08,7.93,2.1500000000000004,0,Rainy,No
2024-05-13,Tomatoes,33.84,78.04,64.58,13.460000000000008,0,Rainy,No
2024-05-13,Yogurt,10.870000000000001,7.47,6.29,1.1799999999999997,0,Rainy,No
2024-05-14,Butter,14.575,11.17,9.36,1.8100000000000005,0,Cloudy,No
2024-05-14,Chicken,59.95,27.14,22.51,4.629999999999999,0,Cloudy,No
2024-05-14,Chilli Powder,0.247,1.42,1.02,0.3999999999999999,0,Cloudy,No
